ID,Time,Mean,Sd,Time_min,Time_hrs,Treatment
VA_pEmr_GFP_0uM Vanillic acid,53101.3,272.7245211,5.704730207,885,14.75,0
VA_pEmr_GFP_20uM Vanillic acid,53101.3,335.7654746,12.01468265,885,14.75,20
VA_pEmr_GFP_40uM Vanillic acid,53101.3,385.6100936,7.837123999,885,14.75,40
VA_pEmr_GFP_80uM Vanillic acid,53101.3,436.6729393,11.85946251,885,14.75,80
VA_pEmr_GFP_160uM Vanillic acid,53101.3,514.7277727,6.727330583,885,14.75,160
VA_pEmr_GFP_320uM Vanillic acid,53101.3,616.7090943,25.59340412,885,14.75,320
VA_pEmr_GFP_640uM Vanillic acid,53101.3,610.556988,6.057244933,885,14.75,640
VA_pEmr_GFP_0uM Vanillic acid,54001.3,278.3216877,8.943632314,900,15,0
VA_pEmr_GFP_20uM Vanillic acid,54001.3,346.5774399,9.363379606,900,15,20
VA_pEmr_GFP_40uM Vanillic acid,54001.3,400.8733089,7.121462197,900,15,40
VA_pEmr_GFP_80uM Vanillic acid,54001.3,447.1017913,16.50681923,900,15,80
VA_pEmr_GFP_160uM Vanillic acid,54001.3,531.109456,7.73911882,900,15,160
VA_pEmr_GFP_320uM Vanillic acid,54001.3,634.1721731,28.43233112,900,15,320
VA_pEmr_GFP_640uM Vanillic acid,54001.3,629.9531003,6.023389141,900,15,640
VA_pEmr_GFP_0uM Vanillic acid,54901.3,288.5179828,6.493353547,915,15.25,0
VA_pEmr_GFP_20uM Vanillic acid,54901.3,351.1446601,11.9210575,915,15.25,20
VA_pEmr_GFP_40uM Vanillic acid,54901.3,406.5783247,3.785971365,915,15.25,40
VA_pEmr_GFP_80uM Vanillic acid,54901.3,460.4139803,16.72877592,915,15.25,80
VA_pEmr_GFP_160uM Vanillic acid,54901.3,537.6401516,7.066899326,915,15.25,160
VA_pEmr_GFP_320uM Vanillic acid,54901.3,646.9621163,24.64702083,915,15.25,320
VA_pEmr_GFP_640uM Vanillic acid,54901.3,632.5507704,8.031363874,915,15.25,640
VA_pEmr_GFP_0uM Vanillic acid,55801.3,292.9232878,9.626103284,930,15.5,0
VA_pEmr_GFP_20uM Vanillic acid,55801.3,357.2050722,14.2939348,930,15.5,20
VA_pEmr_GFP_40uM Vanillic acid,55801.3,411.8948359,4.875995404,930,15.5,40
VA_pEmr_GFP_80uM Vanillic acid,55801.3,464.6063285,18.79476627,930,15.5,80
VA_pEmr_GFP_160uM Vanillic acid,55801.3,545.145135,11.73862183,930,15.5,160
VA_pEmr_GFP_320uM Vanillic acid,55801.3,657.1085101,28.0224417,930,15.5,320
VA_pEmr_GFP_640uM Vanillic acid,55801.3,646.0867001,7.041185805,930,15.5,640
VA_pEmr_GFP_0uM Vanillic acid,56701.3,301.7265784,8.328538894,945,15.75,0
VA_pEmr_GFP_20uM Vanillic acid,56701.3,365.2838067,14.19921676,945,15.75,20
VA_pEmr_GFP_40uM Vanillic acid,56701.3,417.7459665,12.6597674,945,15.75,40
VA_pEmr_GFP_80uM Vanillic acid,56701.3,476.4493499,16.44182949,945,15.75,80
VA_pEmr_GFP_160uM Vanillic acid,56701.3,558.838132,7.700169992,945,15.75,160
VA_pEmr_GFP_320uM Vanillic acid,56701.3,670.3676644,27.22651365,945,15.75,320
VA_pEmr_GFP_640uM Vanillic acid,56701.3,662.7918014,12.40646483,945,15.75,640
VA_pEmr_GFP_0uM Vanillic acid,57601.4,312.0575921,9.554719853,960,16,0
VA_pEmr_GFP_20uM Vanillic acid,57601.4,371.7336155,11.47272458,960,16,20
VA_pEmr_GFP_40uM Vanillic acid,57601.4,429.6211458,10.25383401,960,16,40
VA_pEmr_GFP_80uM Vanillic acid,57601.4,486.6129886,19.38593035,960,16,80
VA_pEmr_GFP_160uM Vanillic acid,57601.4,573.8365878,12.29269501,960,16,160
VA_pEmr_GFP_320uM Vanillic acid,57601.4,684.3884247,29.71730124,960,16,320
VA_pEmr_GFP_640uM Vanillic acid,57601.4,683.6071027,8.86091285,960,16,640
VA_pEmr_GFP_0uM Vanillic acid,58501.4,319.2314378,9.905505099,975,16.25,0
VA_pEmr_GFP_20uM Vanillic acid,58501.4,380.1921303,15.16921361,975,16.25,20
VA_pEmr_GFP_40uM Vanillic acid,58501.4,438.4882968,10.22949484,975,16.25,40
VA_pEmr_GFP_80uM Vanillic acid,58501.4,491.9807896,17.87892649,975,16.25,80
VA_pEmr_GFP_160uM Vanillic acid,58501.4,579.251484,8.589639877,975,16.25,160
VA_pEmr_GFP_320uM Vanillic acid,58501.4,696.2164561,26.38662966,975,16.25,320
VA_pEmr_GFP_640uM Vanillic acid,58501.4,693.0200278,13.07776164,975,16.25,640
VA_pEmr_GFP_0uM Vanillic acid,59401.4,328.0439238,9.264842923,990,16.5,0
VA_pEmr_GFP_20uM Vanillic acid,59401.4,382.8355391,12.13854355,990,16.5,20
VA_pEmr_GFP_40uM Vanillic acid,59401.4,445.7975391,15.60567744,990,16.5,40
VA_pEmr_GFP_80uM Vanillic acid,59401.4,500.1027324,16.39519565,990,16.5,80
VA_pEmr_GFP_160uM Vanillic acid,59401.4,587.7300482,9.449555313,990,16.5,160
VA_pEmr_GFP_320uM Vanillic acid,59401.4,708.8466993,25.79267523,990,16.5,320
VA_pEmr_GFP_640uM Vanillic acid,59401.4,704.6464969,8.720108869,990,16.5,640
VA_pEmr_GFP_0uM Vanillic acid,60301.4,332.6073385,9.619303223,1005,16.75,0
VA_pEmr_GFP_20uM Vanillic acid,60301.4,390.5279111,15.63176926,1005,16.75,20
VA_pEmr_GFP_40uM Vanillic acid,60301.4,457.3826757,13.49861675,1005,16.75,40
VA_pEmr_GFP_80uM Vanillic acid,60301.4,512.3315761,13.52183999,1005,16.75,80
VA_pEmr_GFP_160uM Vanillic acid,60301.4,598.6364897,6.175057284,1005,16.75,160
VA_pEmr_GFP_320uM Vanillic acid,60301.4,721.9956572,24.61212019,1005,16.75,320
VA_pEmr_GFP_640uM Vanillic acid,60301.4,721.5585249,8.169126713,1005,16.75,640
VA_pEmr_GFP_0uM Vanillic acid,61201.5,338.726802,10.55345569,1020,17,0
VA_pEmr_GFP_20uM Vanillic acid,61201.5,401.5276731,13.78924123,1020,17,20
VA_pEmr_GFP_40uM Vanillic acid,61201.5,464.7044844,9.413024801,1020,17,40
VA_pEmr_GFP_80uM Vanillic acid,61201.5,518.2079142,17.02956408,1020,17,80
VA_pEmr_GFP_160uM Vanillic acid,61201.5,612.5887271,11.58084393,1020,17,160
VA_pEmr_GFP_320uM Vanillic acid,61201.5,732.5978096,27.87625533,1020,17,320
VA_pEmr_GFP_640uM Vanillic acid,61201.5,733.1818673,11.84953197,1020,17,640
VA_pEmr_GFP_0uM Vanillic acid,62101.5,346.5738359,8.582215424,1035,17.25,0
VA_pEmr_GFP_20uM Vanillic acid,62101.5,403.4094252,16.24841711,1035,17.25,20
VA_pEmr_GFP_40uM Vanillic acid,62101.5,469.6737612,11.75275075,1035,17.25,40
VA_pEmr_GFP_80uM Vanillic acid,62101.5,530.0556653,16.57519105,1035,17.25,80
VA_pEmr_GFP_160uM Vanillic acid,62101.5,614.2078375,10.61589723,1035,17.25,160
VA_pEmr_GFP_320uM Vanillic acid,62101.5,741.8206032,20.70085363,1035,17.25,320
VA_pEmr_GFP_640uM Vanillic acid,62101.5,748.5336697,12.5460983,1035,17.25,640
VA_pEmr_GFP_0uM Vanillic acid,63001.5,354.8647309,8.229722892,1050,17.5,0
VA_pEmr_GFP_20uM Vanillic acid,63001.5,415.359725,13.40835494,1050,17.5,20
VA_pEmr_GFP_40uM Vanillic acid,63001.5,476.1938199,13.19725222,1050,17.5,40
VA_pEmr_GFP_80uM Vanillic acid,63001.5,537.9690791,20.16834507,1050,17.5,80
VA_pEmr_GFP_160uM Vanillic acid,63001.5,627.8347706,10.90271107,1050,17.5,160
VA_pEmr_GFP_320uM Vanillic acid,63001.5,752.1268351,22.47816018,1050,17.5,320
VA_pEmr_GFP_640uM Vanillic acid,63001.5,763.6812606,12.41423984,1050,17.5,640
VA_pEmr_GFP_0uM Vanillic acid,63901.5,360.8113118,10.65823967,1065,17.75,0
VA_pEmr_GFP_20uM Vanillic acid,63901.5,423.4176517,15.65278448,1065,17.75,20
VA_pEmr_GFP_40uM Vanillic acid,63901.5,489.5099907,11.40604115,1065,17.75,40
VA_pEmr_GFP_80uM Vanillic acid,63901.5,546.0060435,21.24492167,1065,17.75,80
VA_pEmr_GFP_160uM Vanillic acid,63901.5,638.9390942,9.959992608,1065,17.75,160
VA_pEmr_GFP_320uM Vanillic acid,63901.5,771.3868566,27.27704802,1065,17.75,320
VA_pEmr_GFP_640uM Vanillic acid,63901.5,780.7849685,13.44523769,1065,17.75,640
VA_pEmr_GFP_0uM Vanillic acid,64801.6,363.9418932,9.163341793,1080,18,0
VA_pEmr_GFP_20uM Vanillic acid,64801.6,422.286595,13.61645592,1080,18,20
VA_pEmr_GFP_40uM Vanillic acid,64801.6,485.6359418,11.65208351,1080,18,40
VA_pEmr_GFP_80uM Vanillic acid,64801.6,551.2086054,15.21113781,1080,18,80
VA_pEmr_GFP_160uM Vanillic acid,64801.6,644.0268775,7.836810941,1080,18,160
VA_pEmr_GFP_320uM Vanillic acid,64801.6,774.3161069,20.72112996,1080,18,320
VA_pEmr_GFP_640uM Vanillic acid,64801.6,788.809982,17.84373441,1080,18,640
VA_pEmr_GFP_0uM Vanillic acid,65701.6,367.3744739,4.959512362,1095,18.25,0
VA_pEmr_GFP_20uM Vanillic acid,65701.6,428.8042723,13.84748302,1095,18.25,20
VA_pEmr_GFP_40uM Vanillic acid,65701.6,494.6215854,11.67389606,1095,18.25,40
VA_pEmr_GFP_80uM Vanillic acid,65701.6,554.846987,18.07904861,1095,18.25,80
VA_pEmr_GFP_160uM Vanillic acid,65701.6,653.5344353,14.21815951,1095,18.25,160
VA_pEmr_GFP_320uM Vanillic acid,65701.6,783.6958948,19.91385672,1095,18.25,320
VA_pEmr_GFP_640uM Vanillic acid,65701.6,799.0904968,11.6567522,1095,18.25,640
VA_pEmr_GFP_0uM Vanillic acid,66601.6,380.7601704,3.936946306,1110,18.5,0
VA_pEmr_GFP_20uM Vanillic acid,66601.6,440.8843152,13.94906118,1110,18.5,20
VA_pEmr_GFP_40uM Vanillic acid,66601.6,507.7874078,10.76495924,1110,18.5,40
VA_pEmr_GFP_80uM Vanillic acid,66601.6,569.0523549,25.51144018,1110,18.5,80
VA_pEmr_GFP_160uM Vanillic acid,66601.6,668.9669599,10.69308326,1110,18.5,160
VA_pEmr_GFP_320uM Vanillic acid,66601.6,804.5861523,24.09772098,1110,18.5,320
VA_pEmr_GFP_640uM Vanillic acid,66601.6,820.187806,15.14600081,1110,18.5,640
VA_pEmr_GFP_0uM Vanillic acid,67501.6,386.3860637,8.486675808,1125,18.75,0
VA_pEmr_GFP_20uM Vanillic acid,67501.6,446.0330278,11.27193261,1125,18.75,20
VA_pEmr_GFP_40uM Vanillic acid,67501.6,515.5168642,11.82590754,1125,18.75,40
VA_pEmr_GFP_80uM Vanillic acid,67501.6,576.2650229,17.25913257,1125,18.75,80
VA_pEmr_GFP_160uM Vanillic acid,67501.6,681.2908,10.70036265,1125,18.75,160
VA_pEmr_GFP_320uM Vanillic acid,67501.6,818.3996187,22.91197432,1125,18.75,320
VA_pEmr_GFP_640uM Vanillic acid,67501.6,835.5844415,17.27397602,1125,18.75,640
VA_pEmr_GFP_0uM Vanillic acid,68401.6,390.5732146,8.289468255,1140,19,0
VA_pEmr_GFP_20uM Vanillic acid,68401.6,453.0812593,14.74932439,1140,19,20
VA_pEmr_GFP_40uM Vanillic acid,68401.6,518.5795655,9.450050816,1140,19,40
VA_pEmr_GFP_80uM Vanillic acid,68401.6,583.9510803,21.71758836,1140,19,80
VA_pEmr_GFP_160uM Vanillic acid,68401.6,687.0893254,8.575979086,1140,19,160
VA_pEmr_GFP_320uM Vanillic acid,68401.6,825.3275331,20.48911552,1140,19,320
VA_pEmr_GFP_640uM Vanillic acid,68401.6,847.7116803,8.107018885,1140,19,640
VA_pEmr_GFP_0uM Vanillic acid,69301.7,396.67316,7.778668207,1155,19.25,0
VA_pEmr_GFP_20uM Vanillic acid,69301.7,455.076327,17.75875276,1155,19.25,20
VA_pEmr_GFP_40uM Vanillic acid,69301.7,522.4476218,13.73933321,1155,19.25,40
VA_pEmr_GFP_80uM Vanillic acid,69301.7,587.7679284,20.79892628,1155,19.25,80
VA_pEmr_GFP_160uM Vanillic acid,69301.7,692.5126299,8.922891842,1155,19.25,160
VA_pEmr_GFP_320uM Vanillic acid,69301.7,834.6303013,24.14140195,1155,19.25,320
VA_pEmr_GFP_640uM Vanillic acid,69301.7,858.5440139,8.574846478,1155,19.25,640
VA_pEmr_GFP_0uM Vanillic acid,70201.7,404.5199045,5.572512645,1170,19.5,0
VA_pEmr_GFP_20uM Vanillic acid,70201.7,467.0074083,14.33609703,1170,19.5,20
VA_pEmr_GFP_40uM Vanillic acid,70201.7,535.4571873,11.89759741,1170,19.5,40
VA_pEmr_GFP_80uM Vanillic acid,70201.7,602.698214,18.02964618,1170,19.5,80
VA_pEmr_GFP_160uM Vanillic acid,70201.7,708.5111231,8.743485876,1170,19.5,160
VA_pEmr_GFP_320uM Vanillic acid,70201.7,850.6988918,17.62246766,1170,19.5,320
VA_pEmr_GFP_640uM Vanillic acid,70201.7,876.3753811,14.17258674,1170,19.5,640
VA_pEmr_GFP_0uM Vanillic acid,71101.7,411.1923605,3.611196879,1185,19.75,0
VA_pEmr_GFP_20uM Vanillic acid,71101.7,473.2428487,10.7166088,1185,19.75,20
VA_pEmr_GFP_40uM Vanillic acid,71101.7,543.7008221,11.64927645,1185,19.75,40
VA_pEmr_GFP_80uM Vanillic acid,71101.7,609.5342421,21.08745635,1185,19.75,80
VA_pEmr_GFP_160uM Vanillic acid,71101.7,715.2415891,6.910951118,1185,19.75,160
VA_pEmr_GFP_320uM Vanillic acid,71101.7,859.6959104,21.99841915,1185,19.75,320
VA_pEmr_GFP_640uM Vanillic acid,71101.7,889.0035515,12.81647697,1185,19.75,640
BZ_pEmr_GFP_0uM Benzaldehyde,19800.5,78.48865446,11.3383152,330,5.5,0
BZ_pEmr_GFP_20uM Benzaldehyde,19800.5,93.50623406,7.527679354,330,5.5,20
BZ_pEmr_GFP_40uM Benzaldehyde,19800.5,105.6916658,14.48223866,330,5.5,40
BZ_pEmr_GFP_80uM Benzaldehyde,19800.5,101.8379484,14.21114629,330,5.5,80
BZ_pEmr_GFP_160uM Benzaldehyde,19800.5,109.9686849,4.075283953,330,5.5,160
BZ_pEmr_GFP_320uM Benzaldehyde,19800.5,126.0236277,8.353819733,330,5.5,320
BZ_pEmr_GFP_640uM Benzaldehyde,19800.5,176.335333,28.07682183,330,5.5,640
BZ_pEmr_GFP_0uM Benzaldehyde,20700.5,80.5970705,9.747320383,345,5.75,0
BZ_pEmr_GFP_20uM Benzaldehyde,20700.5,96.9224412,10.58468421,345,5.75,20
BZ_pEmr_GFP_40uM Benzaldehyde,20700.5,107.1555779,13.10444951,345,5.75,40
BZ_pEmr_GFP_80uM Benzaldehyde,20700.5,100.4791971,16.41370432,345,5.75,80
BZ_pEmr_GFP_160uM Benzaldehyde,20700.5,111.9091521,4.867401342,345,5.75,160
BZ_pEmr_GFP_320uM Benzaldehyde,20700.5,131.5387433,17.12622705,345,5.75,320
BZ_pEmr_GFP_640uM Benzaldehyde,20700.5,173.8301947,30.94099,345,5.75,640
BZ_pEmr_GFP_0uM Benzaldehyde,21600.5,86.00047989,13.851305,360,6,0
BZ_pEmr_GFP_20uM Benzaldehyde,21600.5,98.03661605,4.545347601,360,6,20
BZ_pEmr_GFP_40uM Benzaldehyde,21600.5,111.1908687,13.7792986,360,6,40
BZ_pEmr_GFP_80uM Benzaldehyde,21600.5,109.4683298,17.82282833,360,6,80
BZ_pEmr_GFP_160uM Benzaldehyde,21600.5,111.8809219,6.798312674,360,6,160
BZ_pEmr_GFP_320uM Benzaldehyde,21600.5,131.7931892,5.841442146,360,6,320
BZ_pEmr_GFP_640uM Benzaldehyde,21600.5,179.9441015,32.20509173,360,6,640
BZ_pEmr_GFP_0uM Benzaldehyde,22500.6,85.88828528,9.691552019,375,6.25,0
BZ_pEmr_GFP_20uM Benzaldehyde,22500.6,102.8605701,11.37817435,375,6.25,20
BZ_pEmr_GFP_40uM Benzaldehyde,22500.6,113.8594213,15.29492762,375,6.25,40
BZ_pEmr_GFP_80uM Benzaldehyde,22500.6,108.0112423,15.6931867,375,6.25,80
BZ_pEmr_GFP_160uM Benzaldehyde,22500.6,118.7384398,5.74136049,375,6.25,160
BZ_pEmr_GFP_320uM Benzaldehyde,22500.6,140.2838383,7.44739038,375,6.25,320
BZ_pEmr_GFP_640uM Benzaldehyde,22500.6,190.3783854,24.83059947,375,6.25,640
BZ_pEmr_GFP_0uM Benzaldehyde,23400.6,86.91091897,9.96367672,390,6.5,0
BZ_pEmr_GFP_20uM Benzaldehyde,23400.6,103.1225426,10.94296005,390,6.5,20
BZ_pEmr_GFP_40uM Benzaldehyde,23400.6,114.7355605,14.45330137,390,6.5,40
BZ_pEmr_GFP_80uM Benzaldehyde,23400.6,118.0432755,9.580681042,390,6.5,80
BZ_pEmr_GFP_160uM Benzaldehyde,23400.6,129.633991,2.60296864,390,6.5,160
BZ_pEmr_GFP_320uM Benzaldehyde,23400.6,139.4582003,6.28722872,390,6.5,320
BZ_pEmr_GFP_640uM Benzaldehyde,23400.6,190.1817306,31.76095091,390,6.5,640
BZ_pEmr_GFP_0uM Benzaldehyde,24300.6,90.75708615,16.58959553,405,6.75,0
BZ_pEmr_GFP_20uM Benzaldehyde,24300.6,108.425784,7.997196715,405,6.75,20
BZ_pEmr_GFP_40uM Benzaldehyde,24300.6,120.7826451,13.04732029,405,6.75,40
BZ_pEmr_GFP_80uM Benzaldehyde,24300.6,120.0272916,13.11585925,405,6.75,80
BZ_pEmr_GFP_160uM Benzaldehyde,24300.6,128.4565693,3.022124659,405,6.75,160
BZ_pEmr_GFP_320uM Benzaldehyde,24300.6,146.5884472,11.14558247,405,6.75,320
BZ_pEmr_GFP_640uM Benzaldehyde,24300.6,197.3719853,23.80547046,405,6.75,640
BZ_pEmr_GFP_0uM Benzaldehyde,25200.6,96.23147089,11.17040744,420,7,0
BZ_pEmr_GFP_20uM Benzaldehyde,25200.6,112.2282467,7.259541443,420,7,20
BZ_pEmr_GFP_40uM Benzaldehyde,25200.6,121.9770611,13.00790556,420,7,40
BZ_pEmr_GFP_80uM Benzaldehyde,25200.6,123.0878728,15.14145837,420,7,80
BZ_pEmr_GFP_160uM Benzaldehyde,25200.6,133.9810575,7.029746614,420,7,160
BZ_pEmr_GFP_320uM Benzaldehyde,25200.6,151.925949,10.71224344,420,7,320
BZ_pEmr_GFP_640uM Benzaldehyde,25200.6,202.7959389,30.64341443,420,7,640
BZ_pEmr_GFP_0uM Benzaldehyde,26100.6,107.0900031,13.9856132,435,7.25,0
BZ_pEmr_GFP_20uM Benzaldehyde,26100.6,118.7692249,7.041118277,435,7.25,20
BZ_pEmr_GFP_40uM Benzaldehyde,26100.6,129.7960487,14.79502393,435,7.25,40
BZ_pEmr_GFP_80uM Benzaldehyde,26100.6,136.0021166,11.37381701,435,7.25,80
BZ_pEmr_GFP_160uM Benzaldehyde,26100.6,141.0574563,7.227070084,435,7.25,160
BZ_pEmr_GFP_320uM Benzaldehyde,26100.6,162.6008317,8.707033679,435,7.25,320
BZ_pEmr_GFP_640uM Benzaldehyde,26100.6,214.4489212,33.75589435,435,7.25,640
BZ_pEmr_GFP_0uM Benzaldehyde,27000.6,111.3488563,12.67215851,450,7.5,0
BZ_pEmr_GFP_20uM Benzaldehyde,27000.6,128.7996419,8.188504441,450,7.5,20
BZ_pEmr_GFP_40uM Benzaldehyde,27000.6,139.9744584,11.9457548,450,7.5,40
BZ_pEmr_GFP_80uM Benzaldehyde,27000.6,141.974434,10.08545719,450,7.5,80
BZ_pEmr_GFP_160uM Benzaldehyde,27000.6,148.3659507,6.932335581,450,7.5,160
BZ_pEmr_GFP_320uM Benzaldehyde,27000.6,171.5804364,7.376964024,450,7.5,320
BZ_pEmr_GFP_640uM Benzaldehyde,27000.6,221.2025844,26.95920042,450,7.5,640
BZ_pEmr_GFP_0uM Benzaldehyde,27900.7,116.7381667,17.62620627,465,7.75,0
BZ_pEmr_GFP_20uM Benzaldehyde,27900.7,130.0131178,8.845505467,465,7.75,20
BZ_pEmr_GFP_40uM Benzaldehyde,27900.7,141.9677847,15.15601364,465,7.75,40
BZ_pEmr_GFP_80uM Benzaldehyde,27900.7,144.2789954,9.634619893,465,7.75,80
BZ_pEmr_GFP_160uM Benzaldehyde,27900.7,152.1046809,6.685607602,465,7.75,160
BZ_pEmr_GFP_320uM Benzaldehyde,27900.7,170.3610402,10.15042439,465,7.75,320
BZ_pEmr_GFP_640uM Benzaldehyde,27900.7,224.3583529,30.79811031,465,7.75,640
BZ_pEmr_GFP_0uM Benzaldehyde,28800.7,117.016036,12.22469456,480,8,0
BZ_pEmr_GFP_20uM Benzaldehyde,28800.7,129.2078527,9.910061673,480,8,20
BZ_pEmr_GFP_40uM Benzaldehyde,28800.7,145.6305571,18.73419434,480,8,40
BZ_pEmr_GFP_80uM Benzaldehyde,28800.7,147.2716743,13.88154926,480,8,80
BZ_pEmr_GFP_160uM Benzaldehyde,28800.7,163.3996772,11.24285312,480,8,160
BZ_pEmr_GFP_320uM Benzaldehyde,28800.7,168.858867,5.199065987,480,8,320
BZ_pEmr_GFP_640uM Benzaldehyde,28800.7,234.6242344,28.7684713,480,8,640
BZ_pEmr_GFP_0uM Benzaldehyde,29700.7,126.1076078,11.33928086,495,8.25,0
BZ_pEmr_GFP_20uM Benzaldehyde,29700.7,136.7873804,10.29581835,495,8.25,20
BZ_pEmr_GFP_40uM Benzaldehyde,29700.7,156.4563203,15.61918832,495,8.25,40
BZ_pEmr_GFP_80uM Benzaldehyde,29700.7,150.4845411,12.35726414,495,8.25,80
BZ_pEmr_GFP_160uM Benzaldehyde,29700.7,164.4335888,8.902691413,495,8.25,160
BZ_pEmr_GFP_320uM Benzaldehyde,29700.7,186.6947912,7.64004101,495,8.25,320
BZ_pEmr_GFP_640uM Benzaldehyde,29700.7,239.9954002,30.38553089,495,8.25,640
BZ_pEmr_GFP_0uM Benzaldehyde,30600.7,130.7679601,16.59178424,510,8.5,0
BZ_pEmr_GFP_20uM Benzaldehyde,30600.7,146.236444,6.021123365,510,8.5,20
BZ_pEmr_GFP_40uM Benzaldehyde,30600.7,160.9128971,16.88709313,510,8.5,40
BZ_pEmr_GFP_80uM Benzaldehyde,30600.7,160.6390914,10.07486357,510,8.5,80
BZ_pEmr_GFP_160uM Benzaldehyde,30600.7,163.6913161,5.240956222,510,8.5,160
BZ_pEmr_GFP_320uM Benzaldehyde,30600.7,186.6802318,9.226893637,510,8.5,320
BZ_pEmr_GFP_640uM Benzaldehyde,30600.7,246.097542,30.33807971,510,8.5,640
BZ_pEmr_GFP_0uM Benzaldehyde,31500.8,141.416658,11.40687098,525,8.75,0
BZ_pEmr_GFP_20uM Benzaldehyde,31500.8,157.1802143,6.520102338,525,8.75,20
BZ_pEmr_GFP_40uM Benzaldehyde,31500.8,172.338039,16.84211587,525,8.75,40
BZ_pEmr_GFP_80uM Benzaldehyde,31500.8,169.3322615,12.98354376,525,8.75,80
BZ_pEmr_GFP_160uM Benzaldehyde,31500.8,177.9001936,2.480075383,525,8.75,160
BZ_pEmr_GFP_320uM Benzaldehyde,31500.8,198.866234,7.480355871,525,8.75,320
BZ_pEmr_GFP_640uM Benzaldehyde,31500.8,261.3017801,29.78915382,525,8.75,640
BZ_pEmr_GFP_0uM Benzaldehyde,32400.8,143.0751819,13.60410661,540,9,0
BZ_pEmr_GFP_20uM Benzaldehyde,32400.8,153.9336518,4.949771417,540,9,20
BZ_pEmr_GFP_40uM Benzaldehyde,32400.8,167.9802475,17.9984652,540,9,40
BZ_pEmr_GFP_80uM Benzaldehyde,32400.8,167.476476,15.08502201,540,9,80
BZ_pEmr_GFP_160uM Benzaldehyde,32400.8,179.2882315,12.17168687,540,9,160
BZ_pEmr_GFP_320uM Benzaldehyde,32400.8,200.9790451,7.144244127,540,9,320
BZ_pEmr_GFP_640uM Benzaldehyde,32400.8,261.9433201,31.26100023,540,9,640
BZ_pEmr_GFP_0uM Benzaldehyde,33300.8,144.8328463,19.14067651,555,9.25,0
BZ_pEmr_GFP_20uM Benzaldehyde,33300.8,160.9961507,9.584913479,555,9.25,20
BZ_pEmr_GFP_40uM Benzaldehyde,33300.8,176.7062853,16.87073903,555,9.25,40
BZ_pEmr_GFP_80uM Benzaldehyde,33300.8,177.0787653,17.15955496,555,9.25,80
BZ_pEmr_GFP_160uM Benzaldehyde,33300.8,187.7256155,11.9065614,555,9.25,160
BZ_pEmr_GFP_320uM Benzaldehyde,33300.8,208.3180943,10.50236983,555,9.25,320
BZ_pEmr_GFP_640uM Benzaldehyde,33300.8,266.1348345,32.08896555,555,9.25,640
BZ_pEmr_GFP_0uM Benzaldehyde,34200.8,148.4542046,11.87387296,570,9.5,0
BZ_pEmr_GFP_20uM Benzaldehyde,34200.8,163.7466309,4.818399081,570,9.5,20
BZ_pEmr_GFP_40uM Benzaldehyde,34200.8,181.685265,17.44828307,570,9.5,40
BZ_pEmr_GFP_80uM Benzaldehyde,34200.8,179.7344726,17.41596665,570,9.5,80
BZ_pEmr_GFP_160uM Benzaldehyde,34200.8,188.609491,5.967019617,570,9.5,160
BZ_pEmr_GFP_320uM Benzaldehyde,34200.8,211.262842,10.47556253,570,9.5,320
BZ_pEmr_GFP_640uM Benzaldehyde,34200.8,269.8426713,32.79781192,570,9.5,640
BZ_pEmr_GFP_0uM Benzaldehyde,35100.9,154.9481923,15.01128291,585,9.75,0
BZ_pEmr_GFP_20uM Benzaldehyde,35100.9,170.1358463,7.222336006,585,9.75,20
BZ_pEmr_GFP_40uM Benzaldehyde,35100.9,184.0588756,16.08911836,585,9.75,40
BZ_pEmr_GFP_80uM Benzaldehyde,35100.9,187.31115,17.30182294,585,9.75,80
BZ_pEmr_GFP_160uM Benzaldehyde,35100.9,197.6007583,8.167169828,585,9.75,160
BZ_pEmr_GFP_320uM Benzaldehyde,35100.9,218.3689102,10.21577381,585,9.75,320
BZ_pEmr_GFP_640uM Benzaldehyde,35100.9,278.0411842,30.55028565,585,9.75,640
BZ_pEmr_GFP_0uM Benzaldehyde,36000.9,158.880297,16.15445124,600,10,0
BZ_pEmr_GFP_20uM Benzaldehyde,36000.9,168.4743288,4.912769632,600,10,20
BZ_pEmr_GFP_40uM Benzaldehyde,36000.9,187.7156643,16.78126671,600,10,40
BZ_pEmr_GFP_80uM Benzaldehyde,36000.9,188.5361979,11.75058954,600,10,80
BZ_pEmr_GFP_160uM Benzaldehyde,36000.9,199.5937398,8.859175856,600,10,160
BZ_pEmr_GFP_320uM Benzaldehyde,36000.9,222.8008623,8.924562914,600,10,320
BZ_pEmr_GFP_640uM Benzaldehyde,36000.9,283.9982699,30.14984754,600,10,640
BZ_pEmr_GFP_0uM Benzaldehyde,36900.9,158.3768582,14.15868648,615,10.25,0
BZ_pEmr_GFP_20uM Benzaldehyde,36900.9,170.7480513,11.66985275,615,10.25,20
BZ_pEmr_GFP_40uM Benzaldehyde,36900.9,188.5909312,12.05202634,615,10.25,40
BZ_pEmr_GFP_80uM Benzaldehyde,36900.9,192.3628934,20.30776267,615,10.25,80
BZ_pEmr_GFP_160uM Benzaldehyde,36900.9,205.8871258,2.438502759,615,10.25,160
BZ_pEmr_GFP_320uM Benzaldehyde,36900.9,227.1774137,11.21356431,615,10.25,320
